name_csc,name_lit,ra_csc,dec_csc,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,gal_b,gal_l,extent_flag,conf_flag,pileup_flag,var_flag,streak_src_flag,sat_src_flag,man_add_flag,man_inc_flag,man_reg_flag,man_match_flag,man_pos_flag,var_inter_hard_flag,significance,flux_aper90_avg_b,flux_aper90_avg_h,flux_aper90_avg_m,flux_aper90_avg_s,lum_aper90_avg_b,lum_aper90_avg_h,lum_aper90_avg_m,lum_aper90_avg_s,hard_hm,hard_hs,hard_ms,var_intra_prob_b,var_inter_prob_b,d2d_csc,RAJ2000,DEJ2000,PU,Class,Subclass,Reference,Cluster,HST_Counterpart,RAJ2000_HST,DEJ2000_HST,APP_DISTANCE_MOD,HELIO_DISTANCE,REDDENING,F140LP,F165LP,F220W,F225W,F250W,F25QTZ,F25CN270,F275W,F300X,F300W,F330W,F336W,F342W,F390W,F435W,F438W,F439W,F555W,F606W,F625W,F656N,F658N,F814W,F140LP_abs,F165LP_abs,F220W_abs,F225W_abs,F250W_abs,F25QTZ_abs,F25CN270_abs,F275W_abs,F300X_abs,F300W_abs,F330W_abs,F336W_abs,F342W_abs,F390W_abs,F435W_abs,F438W_abs,F439W_abs,F555W_abs,F606W_abs,F625W_abs,F656N_abs,F658N_abs,F814W_abs,F555W-F814W,F555W-F625W,F435W-F555W,F336W-F555W,F336W-F625W,F336W-F658N,F625W-F658N,F140LP_Instrument,F165LP_Instrument,F220W_Instrument,F225W_Instrument,F250W_Instrument,F25QTZ_Instrument,F25CN270_Instrument,F275W_Instrument,F300X_Instrument,F300W_Instrument,F330W_Instrument,F336W_Instrument,F342W_Instrument,F390W_Instrument,F435W_Instrument,F438W_Instrument,F439W_Instrument,F555W_Instrument,F606W_Instrument,F625W_Instrument,F656N_Instrument,F658N_Instrument,F814W_Instrument,F140LP_GO,F165LP_GO,F220W_GO,F225W_GO,F250W_GO,F25QTZ_GO,F25CN270_GO,F275W_GO,F300X_GO,F300W_GO,F330W_GO,F336W_GO,F342W_GO,F390W_GO,F435W_GO,F438W_GO,F439W_GO,F555W_GO,F606W_GO,F625W_GO,F656N_GO,F658N_GO,F814W_GO,ATNF,PSRJ,pulsar_name_zhao2022,gc_name_zhao2022,zhao2022_table,P0,P1,Reference_atnf,CXOU_maveric,errc_maveric,RAJ2000_maveric,DEJ2000_maveric,d2d_csc_maveric,maveric_flag,idx_hugs,d2d_hugs,Star_ID,RAJ2000_HUGS,DEJ2000_HUGS,F275W_HUGS,F336W_HUGS,F438W_HUGS,F606W_HUGS,F814W_HUGS,F275W_HUGS_abs,F336W_HUGS_abs,F438W_HUGS_abs,F606W_HUGS_abs,F814W_HUGS_abs,F275W-F336W_HUGS,F275W-F438W_HUGS,F275W-F606W_HUGS,F275W-F814W_HUGS,F336W-F438W_HUGS,F336W-F606W_HUGS,F336W-F814W_HUGS,F438W-F606W_HUGS,F438W-F814W_HUGS,F606W-F814W_HUGS,F275W_delta,F336W_delta,F438W_delta,F606W_delta,F814W_delta,Star_ID_old,HUGS_Counterpart
2CXO J002430.7-720446,211,6.127986337162497,-72.07965759857227,0.8121487365621429,0.7953647911406064,13.9295571165911,-44.895704,305.850321,0,0,0,0,0,0,0,0,0,0,0,1,2.2926829268293862,1.2739869794484002e-16,0.0,,7.3281668832206e-17,3.087391644088538e+29,0.0,,1.775914633879349e+29,0.99937539038101,-0.5209244222361,-0.99937539038101,,0.07132010320586,0.2489894574857349,6.128166666666667,-72.07969888888888,0.5360000133514404,AB,Ecl. Bin.,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.1267958333333326,-72.07967,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,21.29700088500977,,,,,,,,,,,,,,,,,10.764937568452384,,,,,,8.03093831613305,,,,,6.358937431123284,1.6720008850097656,,,2.733999252319336,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,121651.0,7.178729955256809,,6.121902,-72.080389,,22.4772,21.6996,20.3723,19.5707,,9.211137431123284,8.433537431123284,7.106237431123283,6.3046374311232825,,,,,0.7775999999999996,2.1049000000000007,2.906500000000001,1.327300000000001,2.1289000000000016,0.8016000000000005,,1.5538001373291015,,,0.0543000000000013,R0121687,
2CXO J002405.4-720457,287,6.022838373728234,-72.08256358938355,0.7850837146920981,0.7631293475016098,143.98962639484054,-44.888029,305.894872,0,0,0,0,0,0,1,0,0,0,0,1,3.0882352941175863,1.1633298435893e-16,0.0,1.2449723562294002e-16,7.8966802087292e-17,2.819224133649714e+29,0.0,3.017077342036956e+29,1.913688670744953e+29,-0.99937539038101,-0.99937539038101,0.014990630855715,,,0.249182446211795,6.022691666666666,-72.0825111111111,0.5,AB?,N.Ecl. S.Det.,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.0221275,-72.08226666666667,13.37,4.5,0.04,,,,,,,,,,,,23.55699920654297,,,,,,21.14299964904785,,,,,19.756000518798828,,,,,,,,,,,,10.290936637666253,,,,,,7.876937080171135,,,,,6.489937949922112,1.3869991302490234,,,2.413999557495117,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,11985.0,0.0293766324239108,R0115618,6.023364,-72.08232,27.0453,23.5723,22.726,21.0484,19.9223,13.779237431123285,10.306237431123282,9.459937431123285,7.782337431123285,6.656237431123284,3.4730000000000025,4.319300000000002,5.9969,7.123000000000001,0.8462999999999994,2.5238999999999976,3.649999999999999,1.6775999999999982,2.803699999999999,1.126100000000001,,-0.0153007934570297,,,-0.1662994812011717,R0115618,yes
2CXO J002359.6-720443,315,5.99825870863026,-72.07864522865388,0.7494704629832889,0.7386019485333304,50.10471472884126,-44.89077,305.906255,0,0,0,0,0,0,0,0,0,0,0,0,2.6499999999999324,2.587974780229e-16,1.2682073353504e-16,5.131664341163001e-17,1.302230427736e-16,6.271721642752085e+29,3.0733852019648545e+29,1.2436122081901909e+29,3.1558370737907614e+29,0.37226733291693,-0.45471580262336,-0.69581511555278,,0.16044348069004,0.2498530720135762,5.998279166666666,-72.0785761111111,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002418.8-720602,137,6.078368809794938,-72.10078929181326,0.7321337202783686,0.7281616387130672,174.5877819660074,-44.872549,305.867213,0,0,0,0,0,0,0,0,0,0,0,1,4.058823529411817,3.4190979434574e-16,6.7042751430782e-17,6.2184776782263e-17,2.2321588696608e-16,8.285873082879678e+29,1.624720141596116e+29,1.5069915417047306e+29,5.409434125812428e+29,0.31730168644597,-0.77826358525921,-0.84447220487196,0.48968413817361,0.61571440338379,0.2552202411268278,6.078141666666666,-72.10077694444443,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.07695625,-72.10079777777777,13.37,4.5,0.04,,,,,,,,,,20.24,,20.06,,,,,,19.23,,,,,18.32,,,,,,,,,,6.973937431123282,,6.7939374311232825,,,,,,5.963937431123284,,,,,5.053937431123284,0.91,,,0.8299999999999983,,,,,,,,,,,,,"WFPC2,1,F300W,cont#51479",,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,7503.0,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,52788.0,0.1234432040445218,R0052402,6.078256,-72.100827,21.1641,19.8224,19.9328,18.92,18.2163,7.898037431123285,6.556337431123282,6.666737431123284,5.6539374311232855,4.950237431123284,1.341700000000003,1.231300000000001,2.2440999999999995,2.947800000000001,-0.110400000000002,0.9023999999999964,1.606099999999998,1.0127999999999986,1.7165,0.7037000000000013,,0.2376000000000004,,,0.1036999999999999,R0052402,yes
2CXO J002410.7-720418,254,6.04501397190927,-72.07191759448456,0.7804675144068359,0.7684462576036073,10.954821476229654,-44.899575,305.887591,0,0,0,0,0,0,0,0,0,0,0,1,2.5217391304347743,1.2420486779457002e-16,1.1163200655749e-17,5.2797052833966e-17,9.8066176016925e-17,3.009992073467722e+29,2.705300209643084e+28,1.279488584904253e+29,2.376544637320079e+29,0.088694565896315,-0.37476577139288,-0.40974391005621,,0.0430356341369499,0.2578877899449677,6.0447875,-72.0719011111111,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002406.1-720451,283,6.025780168779647,-72.08097094249558,0.7240046869183286,0.7227313720888149,37.65399893235076,-44.889739,305.893945,0,1,0,0,0,0,0,0,1,0,0,1,5.071428571428681,6.479595744480502e-16,1.3555223255314e-16,2.6640002787796e-16,4.3418236027449e-16,1.5702711315968364e+30,3.284985144065684e+29,6.45596252805879e+29,1.0522014845885584e+30,-0.40474703310431,-0.82698313554029,-0.5896314803248,0.82187499711328,0.62508767256066,0.2611617441869081,6.0255625,-72.08094305555555,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002344.8-720602,126,5.936884678715899,-72.10061515741212,0.7239981628113273,0.715136343845593,12.15854266816325,-44.866207,305.927914,0,0,0,1,0,0,0,0,0,0,0,1,10.706865343377157,6.4017823304577e-15,5.4727703888868004e-15,9.3720643529249e-16,2.2078288788204e-16,1.551413758002955e+31,1.3262761583309137e+31,2.2712346074061543e+30,5.350472604514992e+29,0.38725796377264,0.74078700811993,0.4946908182386,0.74639037554002,0.11574190729535,0.2636057365039762,5.936783333333333,-72.10054888888888,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002409.8-720347,258,6.041000398734752,-72.06329377836029,0.920322595050982,0.9203174626376728,0.0,-44.907918,305.891132,0,0,0,0,0,0,0,0,0,0,0,1,2.418604651162843,9.2293821933773e-17,0.0,9.7079121023285e-18,8.8573338422933e-17,2.236656882966733e+29,0.0,2.3526242567449222e+28,2.1464943468605168e+29,0.99937539038101,-0.99937539038101,-0.99937539038101,,0.73143177066316,0.2656397083568335,6.0407625,-72.063285,0.5,AB,WUma,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.03986625,-72.06322972222222,13.37,4.5,0.04,,,,,,,,,,,,20.554000854492188,,,,,,19.25,,,,,18.23600006103516,,,,,,,,,,,,7.287938285615471,,,,,,5.983937431123284,,,,,4.96993749215844,1.0139999389648438,,,1.3040008544921875,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,23481.0,0.1588431204356638,R0183623,6.04122,-72.063274,23.517,21.2104,,19.6974,18.9322,10.250937431123283,7.944337431123284,,6.431337431123282,5.6661374311232855,2.3065999999999995,,3.819600000000001,4.584799999999998,,1.5130000000000017,2.2781999999999982,,,0.7651999999999965,,-0.6563991455078124,,,-0.6961999389648419,R0183623,yes
2CXO J002407.9-720502,266,6.033242113801919,-72.08388512084453,0.741397728455732,0.7276425070396239,16.417122521563016,-44.887201,305.890127,0,0,0,0,0,0,0,0,0,0,0,1,3.4146341463413976,2.8354990999084e-16,6.288091207312098e-17,6.767501174832e-17,1.6419387682721002e-16,6.871574332469337e+29,1.5238617477179876e+29,1.640042395690901e+29,3.979089358874903e+29,-0.51093066833229,-0.75827607745159,-0.38600874453467,,0.0158757372914,0.2665025970725523,6.033054166666666,-72.08383888888888,0.5,AB,WUma,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.031842916666666,-72.08384111111111,13.37,4.5,0.04,,,,,,,,,,,,17.084999084472656,,,,,,16.76099967956543,,,,,16.25899887084961,,,,,,,,,,,,3.81893651559594,,,,,,3.494937110688713,,,,,2.992936301972893,0.5020008087158203,,,0.3239994049072265,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,10568.0,0.0592368401129541,R0010537,6.033108,-72.083893,17.4435,16.9407,17.1692,16.7188,16.1724,4.177437431123284,3.674637431123283,3.903137431123284,3.452737431123285,2.9063374311232835,0.5028000000000006,0.2743000000000002,0.7246999999999986,1.2711000000000006,-0.2285000000000003,0.221899999999998,0.7683,0.4503999999999983,0.9968000000000004,0.546400000000002,,0.1442990844726566,,,0.0865988708496097,R0010537,yes
2CXO J002401.1-720530,309,6.004692229965144,-72.09181754050907,0.736257606842399,0.7313268207015314,6.835778442742054,-44.878044,305.900705,0,0,0,0,0,0,0,0,0,0,0,1,4.285714285714562,2.8179003286211e-16,3.3194453973127e-17,7.9988402785364e-17,1.7690877549823003e-16,6.828925309916406e+29,8.044374195338059e+28,1.9384462350662788e+29,4.287223370804415e+29,-0.737039350406,-0.99937539038101,-0.72329793878826,0.53930535198322,0.66091187100697,0.2665063053373591,6.004458333333333,-72.09179999999999,0.5,CV,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.004458333333333,-72.09179999999999,13.37,4.5,0.04,,,,,,,,,23.32,,,,,22.585,,,,,,,,,,,,,,,,,,10.053937431123284,,,,,9.318937431123285,,,,,,,,,,,,,,,,,,,,,,,,,"WFC3,UVIS1,F300X",,,,,"WFC3,UVIS1,F390W",,,,,,,,,,,,,,,,,,12950.0,,,,,12950.0,,,,,,,,,,,,,,,,,,,,,,,,79240.0,0.0166246738936234,R0079270,6.00454,-72.091814,23.7434,21.5512,21.3992,20.2384,19.3246,10.477337431123283,8.285137431123285,8.133137431123284,6.972337431123282,6.058537431123284,2.1922,2.3442000000000007,3.5050000000000026,4.418800000000001,0.152000000000001,1.3128000000000029,2.226600000000001,1.1608000000000018,2.0746,0.9137999999999984,,,,,,R0079270,yes
2CXO J002429.9-720643,213,6.124893303438455,-72.11203529002526,0.8320060966908613,0.7684278170709334,154.4299963970512,-44.863539,305.84492,0,0,0,0,0,0,0,0,0,0,0,1,3.135135135134919,9.713733365815599e-17,0.0,4.3337699178436e-17,1.3998587182351e-16,2.3540349870379346e+29,0.0,1.050249747257682e+29,3.39243036177246e+29,0.99937539038101,-0.99937539038101,-0.99937539038101,,0.1155019816404999,0.2666064836825778,6.124683333333333,-72.11199888888888,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002405.1-720430,404,6.021479836541175,-72.07517850322697,0.8451304523062663,0.7998418760522178,83.757866164615,-44.895269,305.897015,0,1,0,0,0,0,0,0,0,0,0,1,2.347826086956607,2.4524515305992004e-16,2.0972013804688003e-16,6.0236991912159e-17,6.9619634797462e-17,5.9432933658257925e+29,5.082376917881656e+29,1.4597887458406405e+29,1.6871685676979525e+29,0.51967520299813,0.1948782011243,-0.37601499063086,,0.00032047269238,0.2685597321284814,6.0212375,-72.07517694444444,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002354.1-720426,396,5.975759394898375,-72.07397745625617,0.8591653489620402,0.7942296822770684,62.56991284265365,-44.894344,305.916908,0,0,0,0,0,0,0,0,0,0,0,0,2.000000000000045,1.6789097596423e-16,1.8320013172096e-16,3.604563520641e-18,6.6990117208635e-17,4.0686851959371045e+29,4.4396886702570906e+29,8.735332051063659e+27,1.623444599064903e+29,0.99937539038101,0.23735165521549,-0.99937539038101,,0.01696258924713,0.2723574626783601,5.9755458333333324,-72.07394,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002406.4-720451,362,6.026740849290547,-72.08098789376662,0.7311394927351711,0.7311459531191931,0.0,-44.889767,305.893529,0,1,0,0,0,0,1,0,0,0,1,1,3.0416666666665315,6.964200947667201e-16,0.0,3.769446138258e-16,3.9387182488925004e-16,1.6877107977108686e+30,0.0,9.134910087651269e+29,9.545125661578451e+29,-0.99937539038101,-0.99937539038101,-0.32854465958776,0.50010184474544,0.0013524793773199,0.2727875830057034,6.026549999999999,-72.08094,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002403.9-720442,352,6.016402468563797,-72.07850540447016,0.7169240595121906,0.7129003643285249,54.50414833236957,-44.891745,305.898493,1,1,0,1,0,0,0,0,0,0,0,1,11.273273103599209,2.0051521632708e-15,1.7725925071172e-16,4.3560288828118005e-16,1.5187051001614e-15,4.8593040069284825e+30,4.2957168190346135e+29,1.055644005092141e+30,3.680443765683607e+30,-0.99937539038101,-0.99937539038101,-0.62710805746409,0.85020386297213,0.9903722825664732,0.273715571300209,6.0165041666666665,-72.0784361111111,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204S,J0024-7204S,47 Tuc,10,0.0028304059578791,-1.2054129999999998e-19,ATNF clf+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002350.7-720541,90,5.96129021208867,-72.09491101418764,0.7215016383916005,0.7172270670309462,25.78159550978529,-44.872979,305.918666,0,0,0,0,0,0,0,0,0,0,0,1,7.647946025956064,1.2775739945278001e-15,5.460862508914901e-16,2.4357820460479004e-16,5.7738022785869e-16,3.096084449087341e+30,1.323390391857855e+30,5.902896385208903e+29,1.3992285005335534e+30,0.04996876951905,-0.46720799500312,-0.49968769519051,0.50022662237952,0.2585835134065299,0.2739240058386625,5.9612791666666665,-72.09483499999999,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002407.3-720449,24,6.030712002346036,-72.08038277673361,0.7122043262148205,0.7115673526998257,72.9487164579763,-44.890547,305.891951,0,1,0,1,0,0,0,0,1,0,0,1,16.94417656216537,,,,,,,,,-0.40974391005621,-0.67707682698314,-0.36727045596502,0.9907353363095,0.9999998799262162,0.2752407442637869,6.030749999999999,-72.08045833333333,0.5,CV?,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.030749999999999,-72.08045833333333,13.37,4.5,0.04,,,,,,,,,22.94,,,,,24.32,24.36,,,,,,,,,,,,,,,,,9.673937431123283,,,,,11.053937431123284,11.093937431123283,,,,,,,,,,,,,,,,,,,,,,,,"WFC3,UVIS1,F300X",,,,,"WFC3,UVIS1,F390W","ACS,WFC1,F435W",,,,,,,,,,,,,,,,,12950.0,,,,,12950.0,9281.0,,,,,,,,,,,,,,,,,,,,,,,126083.0,0.0009444617041138,R0126119,6.030816,-72.080473,22.6919,23.1036,25.1358,24.6238,,9.425837431123284,9.837537431123284,11.869737431123283,11.357737431123285,,-0.4116999999999997,-2.4438999999999997,-1.9318999999999988,,-2.0322,-1.520199999999999,,0.5120000000000005,,,,,,,,R0126119,yes
2CXO J002405.3-720511,97,6.02234249893263,-72.08645863058614,0.7343690268029504,0.7304673008300481,32.47009892262113,-44.884155,305.894263,0,1,0,1,0,0,0,0,0,0,0,1,2.7111111111113093,2.4284422113417e-16,1.8935735708292e-16,7.5531833322591e-17,1.2389462868676e-16,5.88510896296168e+29,4.588903430218892e+29,1.830445324989295e+29,3.0024737106855785e+29,-0.08369768894441,-0.16739537788882,-0.077451592754529,0.99606725941003,0.0301042151974999,0.2763910839929461,6.0222083333333325,-72.08639388888888,0.5,MSP?,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002404.9-720522,294,6.020633355407654,-72.08962276134588,0.761878023085846,0.740218150639588,2.6394971921134527,-44.880948,305.894329,0,0,0,0,0,0,0,0,0,0,0,1,3.621621621621536,1.7761121988976e-16,0.0,5.4669704070955e-17,1.6926577432763002e-16,4.304246472137724e+29,0.0,1.324870585463436e+29,4.102002184634316e+29,-0.99937539038101,-0.99937539038101,-0.6371018113679,,0.00180553065635,0.2778339632496431,6.020383333333333,-72.08961611111111,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002414.0-720403,242,6.058522576282655,-72.06754201171294,0.8157119482849527,0.7675175340472539,65.49379888004273,-44.904521,305.882705,0,0,0,0,0,0,0,0,0,0,0,1,3.149999999999868,1.0427535253966e-16,0.0,2.3606156846391e-17,1.4256126354298e-16,2.52701838644162e+29,0.0,5.72073754067303e+28,3.454842639160013e+29,0.99937539038101,-0.99937539038101,-0.99937539038101,,0.1888251880160499,0.2780459802801429,6.058320833333333,-72.06749611111111,0.5,AB,BYDra,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.057445,-72.06745277777777,13.37,4.5,0.04,,,,,,,,,,,,21.323999404907227,,,,,,20.02499961853028,,,,,18.98099899291992,,,,,,,,,,,,8.05793683603051,,,,,,6.758937049653557,,,,,5.714936424043206,1.0440006256103516,,,1.2989997863769531,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,172137.0,0.1736403653914742,R0172179,6.058513,-72.067484,23.1481,21.3225,21.0817,19.9208,18.9977,9.882037431123283,8.056437431123285,7.815637431123285,6.654737431123284,5.731637431123282,1.825599999999998,2.066399999999998,3.2273,4.150400000000001,0.2408000000000001,1.4017000000000015,2.3248000000000038,1.1609000000000016,2.084000000000003,0.9231000000000016,,0.0014994049072249,,,-0.0167010070800799,R0172179,yes
2CXO J002404.2-720457,42,6.017589465794288,-72.08283964330204,0.7098992316661844,0.7098992316661844,0.0,-44.887515,305.897067,1,1,0,1,0,0,0,0,0,0,0,1,121.2284093295363,5.6627901757696e-13,3.9082775099766e-13,6.5749086566984e-14,1.3310700783068e-13,1.3723257264738667e+33,9.471355297763964e+32,1.5933693495144715e+32,3.225727345533784e+32,0.15865084322299,-0.33853841349157,-0.47220487195503,1.0,1.0,0.2818439608506151,6.0177125,-72.08277111111111,0.5,qLMXB,UCXB,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.016572083333332,-72.08274583333333,13.37,4.5,0.04,,,,,,,,,,18.1,,19.21,,,,,,19.88,,,,,19.52,,,,,,,,,,4.833937431123285,,5.943937431123281,,,,,,6.613937431123283,,,,,6.253937431123283,0.3599999999999994,,,-0.6700000000000017,,,,,,,,,,,,,"WFPC2,1,F300W,cont#51479",,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,7503.0,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,114754.0,0.0149214517536003,R0115851,6.017796,-72.082798,18.6156,18.8307,20.0994,20.3595,20.2338,5.349537431123284,5.564637431123284,6.833337431123283,7.093437431123284,6.9677374311232825,-0.2150999999999996,-1.483799999999999,-1.7439,-1.618199999999998,-1.268699999999999,-1.5288000000000004,-1.4030999999999985,-0.2601000000000013,-0.1343999999999994,0.1257000000000019,,0.3793000000000006,,,-0.7137999999999991,R0115851,yes
